Red Crocodile Gift Card Folders,A21154,N|o| |o|p|t|i|o|n,Home|Boxes - Specialty|Gift Card Folders,,,No set.,,"6"" x 6"" - 100/case","Gift Card Folders
Each folder comes with a die-cut holder, creating a beautiful presentation for you store's gift cards.
Gift cards not included.
Size of folder: 6"" x 6""
Die cut holder color: Gold
100 folders and holders per case.
Price per case.",1,$74.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Red-Crocodile-Gift-Card-Folders/red-croc-gift-card-folder.jpg?bw=1000&w=1000&bh=1000&h=1000
Natural Kraft Gift Card Box,B28116,N|o| |o|p|t|i|o|n,Home|Boxes - Specialty|Pop-up Gift Card Boxes,,,No set.,,100/case,"Gift Card Boxes.
4 5/8"" x 3 3/8"" x 5/8""
Gift card not included.

**Updated to 100 boxes per case**",1,$130.00 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Natural-Kraft-Gift-Card-Box/naturalkraftgiftcardbox.jpg?bw=1000&w=1000&bh=1000&h=1000
Classic Paisley Gift Wrap Paper,B393,Please Select Size,Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Classic-Paisley-Gift-Wrap-Paper/B393c.jpg?bw=1000&w=1000&bh=1000&h=1000
Classic Paisley Gift Wrap Paper,B393,"24"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Classic-Paisley-Gift-Wrap-Paper/B393c.jpg?bw=1000&w=1000&bh=1000&h=1000
Classic Paisley Gift Wrap Paper,B393,"24"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Classic-Paisley-Gift-Wrap-Paper/B393c.jpg?bw=1000&w=1000&bh=1000&h=1000
Classic Paisley Gift Wrap Paper,B393,"24"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Classic-Paisley-Gift-Wrap-Paper/B393c.jpg?bw=1000&w=1000&bh=1000&h=1000
Classic Paisley Gift Wrap Paper,B393,"30"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Classic-Paisley-Gift-Wrap-Paper/B393c.jpg?bw=1000&w=1000&bh=1000&h=1000
Classic Paisley Gift Wrap Paper,B393,"30"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Classic-Paisley-Gift-Wrap-Paper/B393c.jpg?bw=1000&w=1000&bh=1000&h=1000
Classic Paisley Gift Wrap Paper,B393,"30"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Classic-Paisley-Gift-Wrap-Paper/B393c.jpg?bw=1000&w=1000&bh=1000&h=1000
Black and White Plaid Paper Shopping Bags (Vogue),BWPLAID-V,N|o| |o|p|t|i|o|n,Home|Bags - All Occasion Bags|Black & White Plaid Shopping Bags,,,No set.,,"16"" x 6"" x 12"" - 100/case","Black and White Plaid Paper Shopping Bags
100 bags per case
Size: 16″ x 6″ x 12″",1,$59.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Black-and-White-Plaid-Paper-Shopping-Bags-Pup/PS-Black-White-Plaid-MockUp3d.jpg?bw=1000&w=1000&bh=1000&h=1000
Pearl Stripe Gift Wrap,E3170 B,Please Select Size,Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Pearl-Stripe-Gift-Wrap/Shamrock-2017-catalog-150dpi-74.gif?bw=1000&w=1000&bh=1000&h=1000
Pearl Stripe Gift Wrap,E3170 B,"18"" x 417' Half Ream / $103.75",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Pearl-Stripe-Gift-Wrap/Shamrock-2017-catalog-150dpi-74.gif?bw=1000&w=1000&bh=1000&h=1000
Pearl Stripe Gift Wrap,E3170 B,"18"" x 833' Full Ream / $178.00",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Pearl-Stripe-Gift-Wrap/Shamrock-2017-catalog-150dpi-74.gif?bw=1000&w=1000&bh=1000&h=1000
Pearl Stripe Gift Wrap,E3170 B,"24"" x 100' Cutter Box / $32.50",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Pearl-Stripe-Gift-Wrap/Shamrock-2017-catalog-150dpi-74.gif?bw=1000&w=1000&bh=1000&h=1000
Pearl Stripe Gift Wrap,E3170 B,"24"" x 417' Half Ream / $95.90",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Pearl-Stripe-Gift-Wrap/Shamrock-2017-catalog-150dpi-74.gif?bw=1000&w=1000&bh=1000&h=1000
Pearl Stripe Gift Wrap,E3170 B,"24"" x 833' Full Ream / $169.90",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Pearl-Stripe-Gift-Wrap/Shamrock-2017-catalog-150dpi-74.gif?bw=1000&w=1000&bh=1000&h=1000
"Hand Held Dispenser for 2"" Tape",H320,N|o| |o|p|t|i|o|n,Home|Supplies & Equipment|Tape and Tape Dispensers,,,No set.,,No dim.,No desc,1,$13.85 ,,,,,,,http://www.packagingsource.com/resize/images/H320_BST_DISPENSER_IPG_D.jpg?bw=1000&w=1000&bh=1000&h=1000
"Peach Dyna Satin Ribbon - 7/8"" x 100yds",5100-5-062,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Dyna Satin Ribbon,,,No set.,,No dim.,"Dyna Satin Ribbon
Price per roll

Dyna Satin is more durable than and easier to work with than regular satin or acetate ribbon and features a shiny satin finish on one side and a flat finish on the other side.

Dyna Satin Ribbon can be customized with your store name. Please contact customer service at 1-800-624-6244 for more details.",1,$7.95 ,,,,,,,http://www.packagingsource.com/resize/images/Peach-Dyna-satin-ribbon.jpg?bw=1000&w=1000&bh=1000&h=1000
Black Dots on Clear Frosted Shopping Bags (Vogue),FB-1041-V,N|o| |o|p|t|i|o|n,Home|Bags - Frosted Bags|Frosted Designer Prints - New|Black Dots Frosted Shopping Bags,,,No set.,,"16"" x 6"" x 12"" - 100/case","Frosted Designer Shopping Bags
100 bags per case
Price per case",1,$69.90 ,,,,,,,http://www.packagingsource.com/resize/images/FB-1041-Black-Dots.jpg?bw=500&bh=500
Enviro Euro Tote Shopping Bags,ETGAL ENVIRO,Please Select a Color|Black|Chartreuse|Chocolate|Metallic Gold|Metallic Silver|Navy|Shimmer Avocado|Shimmer Turquoise|Storm Grey|White,Home|Bags - Euro Tote Bags|Enviro Eurotote Shopping Bags,,,No set.,,"20"" x 6"" x 16"" - 50/case","Enviro Euro Tote Shopping Bags.

Made with earth friendly materials, Enviro Euro Tote Bags are the latest in eco-friendly styling.  Bags are made with 100% recycled paper, printed with soy based inks and feature natural cotton handles and cardboard bottom inserts for added stability. Available in a range of sizes and soothing earth tones, the bags are stunning with hot stamp or four color process print.

175 GSM
Case Pack: 50
Price per case.
Please choose color from drop down menu above.

Contact customer service at 1-800-624-6244 for custom printed pricing.",1,$92.50 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Enviro-Euro-Tote-Shopping-Bags/enviro_european_shopping_ba.jpg?bw=1000&w=1000&bh=1000&h=1000
White Kraft Shopping Bags (Magnum),WKM,N|o| |o|p|t|i|o|n,Home|Bags - Paper Shopping|White Kraft Shopping Bags,,,No set.,,"24"" x 7 1/4"" x 18 3/4"" - 125/case","White Kraft Paper Shoppers
Prices are per unit of 125 items.",1,$155.60 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/White-Kraft-Shopping-Bags-Magnum/White-Kraft-Magnum-Shopping-Bag.jpg?bw=1000&w=1000&bh=1000&h=1000
Natural Kraft Shopping Bags (Wine),NKW,N|o| |o|p|t|i|o|n,Home|Bags - Paper Shopping|Natural Kraft Shopping Bags,,,No set.,,"5"" x 3 3/4"" x 13"" - 250/case","Natural Kraft Paper Shoppers
Prices are per unit of 250 items",1,$56.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Natural-Kraft-Shopping-Bags-Wine/naturalkraftwineshoppingbag.jpg?bw=1000&w=1000&bh=1000&h=1000
Tin Tie Bags (White With Window),S77246,N|o| |o|p|t|i|o|n,Home|Food Service Packaging|Tin Tie Bags,,,No set.,,"3 3/8"" x 2 1/2"" x 7 3/4"" (1/2 lb.) - 100/case","Tin Tie Bags
100/case.
Price per case.",1,$26.65 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Tin-Tie-Bags-White-No-Window/tin-tie-bags.jpg?bw=1000&w=1000&bh=1000&h=1000
White Splendorette Star Bows,SB3-01,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Splendorette Star Bows,,,No set.,,"2 3/4"" x 14 loops - 1/2"" ribbon - 200/case","Splendorette Star Bows
Berwick brand
100% polypropylene
Made in U.S.A.

Price per case.",1,$13.20 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/White-Splendorette-Star-Bows/splendorette_white_15lps.jpg?bw=1000&w=1000&bh=1000&h=1000
"Light Blue Double Face Satin Ribbon - 1 1/2"" x 50yds",R50821,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Double Face Satin Ribbon,,,No set.,,No dim.,"Double Face Satin Ribbon
Made in U.S.A.
Price per roll.

Double Face Satin Ribbon can be customized with your store name. Please contact customer service at 1-800-624-6244 for more details.",1,$20.50 ,,,,,,,http://www.packagingsource.com/resize/images/light-blue-double-face-satin-ribbon.jpg?bw=1000&w=1000&bh=1000&h=1000
Cognac Fine Parchment Shred,V10-COG,N|o| |o|p|t|i|o|n,Home|Shreds|Parchment Shred,,,No set.,,10# Box,"10 lb box
Cognac Very Fine Parchment Shred",1,$29.50 ,,,,,,,http://www.packagingsource.com/resize/images/Springfill_Veryfine_Goldenrod.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-8923 (6000) Gift Wrap Paper,GW-8923 (6000),Please Select Size,Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8923-6000-Gift-Wrap-Paper/GW-8923.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-8923 (6000) Gift Wrap Paper,GW-8923 (6000),"24"" x 417' Half Ream / $182.80",Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8923-6000-Gift-Wrap-Paper/GW-8923.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-8923 (6000) Gift Wrap Paper,GW-8923 (6000),"24"" x 833' Full Ream / $332.90",Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8923-6000-Gift-Wrap-Paper/GW-8923.jpg?bw=1000&w=1000&bh=1000&h=1000
Simply Sheer - Emerald,72319-38,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Simply Sheer Asiana Ribbon (NEW LOWER PRICING),,,No set.,,"1 1/2"" x 100yd",Sheer ribbon with monofilament edge.,1,$9.95 ,,,,,,,http://www.packagingsource.com/resize/images/Simply-Sheer-Emerald.jpg?bw=1000&w=1000&bh=1000&h=1000
Natural Kraft Shopping Bags Ink Printed (Senior),NKS-INK,Please select a bag color|Natural Kraft|Please select an ink color|Acid Green (PMS 382C)|Aquamarine (PMS 3115C)|Azul (PMS 285C)|Bamboo (PMS 379C)|Black|Brick Red (PMS 1805C)|Bright Red (PMS 185C)|Bright Teal (PMS 327C)|Bruno (PMS 477C)|Copper (PMS 876C)|Dark Chocolate (PMS 490C)|Forest Green (PMS 560C)|Gold (PMS 872C)|Greensboro Green (PMS 354C)|Hot Pink (PMS 219C)|Kelly Green (PMS 347C)|Lake Blue (PMS 286C)|Leaf (PMS 384C)|Lime Green (PMS 375C)|Lipstick Red (PMS 199C)|Milk Chocolate (PMS 174C)|Navy Blue (PMS 281C)|Orange (PMS 021C)|Pantone Purple|Pantone Violet|Peacock (PMS 3145C)|Process Blue|Reflex Blue|Rhodamine Red|Royal Blue (PMS 293C)|Royal Purple (PMS 526C)|Ruby (PMS 222C)|Shamrock Green (PMS 342C)|Silver (PMS 877C)|Smoke Grey (PMS 431C)|Teal (PMS 322C)|Warm Burgundy (PMS 209C)|Yellow (PMS 108C),Home|Custom Packaging|Custom Natural Kraft Shopping Bags (Ink Printed),,,No set.,,"13"" x 7"" x 17 1/2"" - 250/case","Natural Kraft Paper Shopping Bags - Ink Printed
Case Pack: 250 bags
Minimum: 2 cases per size for custom ink printed bags.
Price per case includes 1 color/1 side printing.
Natural Kraft paper shopping bags are made from 50% recycled fiber.
Made in U.S.A.
FREE PRINTING PLATE
Click ""Specifications"" to see custom printing information.",2,$122.50 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Natural-Kraft-Shopping-Bags-Ink-Printed-Senior/BPP_Shpr_408_710_Natural_Im.jpg?bw=1000&w=1000&bh=1000&h=1000
Tape Dispenser,C-15,N|o| |o|p|t|i|o|n,Home|Supplies & Equipment|Tape and Tape Dispensers,,,No set.,,"Small dispenser for 1"" core.",No desc,1,$8.95 ,,,,,,,http://www.packagingsource.com/resize/images/c15dispenser.JPG?bw=1000&w=1000&bh=1000&h=1000
"Yellow Poly Ribbon - 3/4"" x 250yds",P7-05,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Splendorette Poly Ribbon,,,No set.,,No dim.,"Splendorette Poly Ribbon
Berwick brand
100% polypropylene
Made in U.S.A.

Price per roll.",1,$6.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Yellow-Poly-Ribbon-3-4-x-250yds/splendoretteribbon_yellow.jpg?bw=1000&w=1000&bh=1000&h=1000
Bubbles Frosted Shopping Bags (Cub),FB-1031-C,N|o| |o|p|t|i|o|n,Home|Bags - Frosted Bags|Frosted Designer Prints - New|Bubbles Frosted Shopping Bags,,,No set.,,"8"" x 5"" x 10"" - 100/case","Frosted Designer Shopping Bags
100 bags per case
Price per case",1,$39.90 ,,,,,,,http://www.packagingsource.com/resize/images/FB-1031-Bubbles.jpg?bw=500&bh=500
Homespun Christmas/Kraft Gift Wrap,X3149 B,Please Select Size,Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Homespun-Christmas-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-235.gif?bw=1000&w=1000&bh=1000&h=1000
Homespun Christmas/Kraft Gift Wrap,X3149 B,"18"" x 417' Half Ream / $103.75",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Homespun-Christmas-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-235.gif?bw=1000&w=1000&bh=1000&h=1000
Homespun Christmas/Kraft Gift Wrap,X3149 B,"18"" x 833' Full Ream / $178.00",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Homespun-Christmas-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-235.gif?bw=1000&w=1000&bh=1000&h=1000
Homespun Christmas/Kraft Gift Wrap,X3149 B,"24"" x 100' Cutter Box / $32.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Homespun-Christmas-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-235.gif?bw=1000&w=1000&bh=1000&h=1000
Homespun Christmas/Kraft Gift Wrap,X3149 B,"24"" x 417' Half Ream / $95.90",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Homespun-Christmas-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-235.gif?bw=1000&w=1000&bh=1000&h=1000
Homespun Christmas/Kraft Gift Wrap,X3149 B,"24"" x 833' Full Ream / $169.90",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Homespun-Christmas-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-235.gif?bw=1000&w=1000&bh=1000&h=1000
Hip Dots Paper Shopping Bags (Cub),HIP-C,N|o| |o|p|t|i|o|n,Home|Bags - All Occasion Bags|Hip Dots Paper Shopping Bags,,,No set.,,"8"" x 5"" x 10"" - 100 per case","Hip Dots Collection Shopping Bags
100 bags per case
Price per case

Available in 3 Size Shopping Bags and Designer Tissue Paper.",1,$49.80 ,,,,,,,http://www.packagingsource.com/resize/images/Hip-Dots-Collection-Shopping-Bags-NEW.jpg?bw=1000&w=1000&bh=1000&h=1000
Rossana Blue Gift Wrap Paper,915070,N|o| |o|p|t|i|o|n,Home|Gift Wrap - Stewo,,,No set.,,"24"" x 417'","Wholesale Gift Wrap Paper
Stewo Gift Wrap Paper. Made in Switzerland.
24"" x 417'
Price per roll.",1,$196.00 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rossana-Blue-Gift-Wrap-Paper/Rosanna-blue.jpg?bw=1000&w=1000&bh=1000&h=1000
Yellow Solid Band Deluxe Bags (Small),DLN1YEL,N|o| |o|p|t|i|o|n,Home|Cello Bags & Rolls,,,No set.,,1000/case,"Solid Band Deluxe Bags
2"" x 1 7/8"" x 9 1/2""
1,000 bags per case
Price per case

These bags open nicely to a flat base for easy filling.
Available in 2 sizes.
Perfect for nuts, candy, coffee, etc.",1,$207.50 ,,,,,,,http://www.packagingsource.com/resize/images/Yellow-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Auron Black Gift Wrap Paper,916287,N|o| |o|p|t|i|o|n,Home|Gift Wrap - Stewo,,,No set.,,"24"" x 417'","Wholesale Gift Wrap Paper
Stewo Gift Wrap Paper. Made in Switzerland.
24"" x 417'
Price per roll.",1,$325.00 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Auron-Black-Gift-Wrap-Paper/Auron-black-916287-HR.jpg?bw=1000&w=1000&bh=1000&h=1000
POPsicles Gift Wrap,E4266 C,Please Select Size,Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/POPsicles-Gift-Wrap/Shamrock-2017-catalog-150dpi-140.gif?bw=1000&w=1000&bh=1000&h=1000
POPsicles Gift Wrap,E4266 C,"18"" x 417' Half Ream / $119.00",Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/POPsicles-Gift-Wrap/Shamrock-2017-catalog-150dpi-140.gif?bw=1000&w=1000&bh=1000&h=1000
POPsicles Gift Wrap,E4266 C,"18"" x 833' Full Ream / $207.50",Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/POPsicles-Gift-Wrap/Shamrock-2017-catalog-150dpi-140.gif?bw=1000&w=1000&bh=1000&h=1000
